 ,Meta-attack (Accuracy %),Meta-attack (Accuracy %),Meta-attack (Accuracy %),Meta-attack (Accuracy %),Baseline (Accuracy %),Baseline (Accuracy %),Baseline (Accuracy %),Baseline (Accuracy %)
 ,Surrogate,Surrogate,Target,Target,Surrogate,Surrogate,Target,Target
Perturbations,Training,Unseen,Training,Unseen,Training,Unseen,Training,Unseen
0,90.82126617431639,76.05556845664978,90.9615993499756,75.88222026824951,90.82126617431639,76.05556845664978,90.9615993499756,75.88222026824951
2000,89.9967610836029,74.78269338607788,90.36537408828737,74.73316788673401,90.51364064216614,75.27797818183899,90.602445602417,74.75050091743469
4000,89.30208086967468,73.69059920310974,89.90483283996582,73.75993728637695,90.25223255157472,74.35922622680664,90.37488698959352,74.03481602668762
6000,88.77352476119995,72.45486974716187,89.44857120513916,72.7099359035492,89.92395401000977,73.49743843078613,90.18914699554445,73.24979901313782
8000,88.31215500831604,71.68965935707092,89.16032910346985,71.96701765060425,89.82778787612915,72.7867066860199,89.80739712715149,72.49448895454407
10000,87.78305053710938,70.8229124546051,88.75885605812073,70.931875705719,89.57085013389587,71.83824181556702,89.61078524589539,71.86548113822937
Drop %,3.038215637207017,5.232656002044678,2.2027432918548726,4.950344562530518,1.250416040420518,4.217326641082764,1.3508141040802144,4.016739130020142
